province,ward,code,type,lat,lon,population,area_km2,nearest_highway_type,distance_to_road_km,snapped_lat,snapped_lon
Tây Ninh,xã Mỹ Lệ,28132.0,xã,10.5599,106.575,36969.0,39.85,residential,0.122,10.5608532,106.5744525
Tây Ninh,xã Long Cang,28126.0,xã,10.5947,106.519,32686.0,31.73,unclassified,0.0725,10.5940675,106.5188357
Tây Ninh,xã Thạnh Lợi,27994.0,xã,10.7438,106.399,24037.0,96.52,residential,0.2081,10.7420152,106.3995731
Tây Ninh,xã Tân Lân,28138.0,xã,10.507,106.632,29984.0,38.93,residential,0.0185,10.5070669,106.631847
Tây Ninh,xã Hiệp Hòa,27952.0,xã,10.9133,106.345,,549.94,residential,0.166,10.9127495,106.3463903
Tây Ninh,xã Tuyên Thạnh,27817.0,xã,10.7424,105.875,15331.0,108.81,residential,0.3206,10.7414432,105.8777249
Tây Ninh,phường Kiến Tường,27787.0,phường,10.7559,105.939,23738.0,26.28,residential,0.3514,10.7532752,105.93723
Tây Ninh,xã Rạch Kiến,28114.0,xã,10.6077,106.575,38795.0,24.53,residential,0.0969,10.6081751,106.5757325
Tây Ninh,xã Mỹ Hạnh,27976.0,xã,10.8472,106.482,56793.0,63.44,residential,0.1048,10.8462575,106.4819375
Tây Ninh,xã Mỹ Quý,27907.0,xã,10.9385,106.219,28537.0,132.98,residential,0.748,10.9383029,106.2122637
Tây Ninh,xã Đức Lập,27964.0,xã,10.9,106.469,31722.0,59.41,residential,0.0218,10.9001861,106.4689377
Tây Ninh,xã Vĩnh Thạnh,27736.0,xã,10.8824,105.717,30522.0,65.9,residential,0.3048,10.8808375,105.7192585
Tây Ninh,xã Đông Thành,27898.0,xã,10.8706,106.246,27169.0,130.94,tertiary,0.1923,10.8717959,106.2447468
Tây Ninh,xã Vĩnh Châu,27748.0,xã,10.7312,105.757,13022.0,144.28,residential,0.4997,10.7309304,105.7614938
Tây Ninh,xã Mộc Hóa,27823.0,xã,10.7135,106.022,,135.18,unclassified,0.2784,10.7111079,106.0227542
Tây Ninh,xã Bình Hòa,27811.0,xã,10.776,106.029,56484.0,48.63,residential,0.3997,10.7789305,106.0310919
Tây Ninh,xã Đức Huệ,27925.0,xã,10.8072,106.313,2293.0,134.13,residential,0.0597,10.8068079,106.312632
Tây Ninh,xã Thạnh Hóa,27865.0,xã,10.6197,106.146,16738.0,108.18,unclassified,0.4389,10.6195842,106.1420472
Tây Ninh,xã Hòa Khánh,27979.0,xã,10.85,106.393,,599.32,residential,0.0158,10.8499816,106.3931413
Tây Ninh,xã Vàm Cỏ,28093.0,xã,10.5072,106.541,,406.55,residential,0.1183,10.5062204,106.5414204
Tây Ninh,xã Hậu Thạnh,27841.0,xã,10.6586,105.868,19336.0,93.82,residential,0.2748,10.6581987,105.870443
Tây Ninh,xã Tân Thành,25534.0,xã,11.5098,106.269,30611.0,64.8,residential,0.7298,11.5039886,106.2720756
Tây Ninh,xã Tân Trụ,28075.0,xã,10.5283,106.5,26855.0,30.84,residential,0.0808,10.5281559,106.5007138
Tây Ninh,xã Nhơn Hòa Lập,27838.0,xã,10.6339,105.96,19949.0,109.77,residential,0.6296,10.6395357,105.9606403
Tây Ninh,xã Nhơn Ninh,27856.0,xã,10.5709,105.946,27099.0,92.67,unclassified,0.434,10.5708544,105.9420903
Tây Ninh,xã Mỹ An,28066.0,xã,10.5762,106.341,20682.0,32.76,residential,0.1132,10.5761291,106.3420174
Tây Ninh,xã Tân Tây,27889.0,xã,10.6223,106.254,19438.0,113.45,unclassified,0.2366,10.6213283,106.2558971
Tây Ninh,xã Thủ Thừa,28036.0,xã,10.6039,106.412,44485.0,50.45,residential,0.0385,10.6042405,106.4119353
Tây Ninh,xã Mỹ Thạnh,28051.0,xã,10.6365,106.361,2653.0,63.7,residential,0.1437,10.637357,106.3619703
Tây Ninh,xã Hưng Điền,27727.0,xã,10.9302,105.604,19308.0,131.16,tertiary,0.7317,10.9237321,105.6052729
Tây Ninh,xã Bình Thành,27868.0,xã,10.7554,106.186,32182.0,72.1,secondary,0.7806,10.7606844,106.1813605
Tây Ninh,phường Thanh Điền,25633.0,phường,11.2709,106.086,43528.0,30.73,residential,0.0548,11.2712253,106.0863715
Tây Ninh,xã Tuyên Bình,27775.0,xã,10.8355,105.832,19158.0,137.81,residential,0.2902,10.8380294,105.8313391
Tây Ninh,xã Tân Hưng,27721.0,xã,10.8155,105.719,35222.0,92.41,residential,0.7382,10.8210725,105.7153695
Tây Ninh,xã Vĩnh Hưng,27757.0,xã,10.8788,105.789,21204.0,95.26,residential,0.1063,10.8789726,105.7899418
Tây Ninh,xã Tân Long,28072.0,xã,10.7074,106.298,35492.0,102.12,tertiary,0.2595,10.7096308,106.2986984
Tây Ninh,xã Khánh Hưng,27763.0,xã,10.9896,105.73,41212.0,129.6,residential,0.0723,10.9901989,105.729745
Tây Ninh,xã Thạnh Phước,27877.0,xã,10.6927,106.134,21208.0,76.99,residential,0.006,10.6927357,106.1339593
Tây Ninh,phường Bình Minh,25480.0,phường,11.3841,106.128,34193.0,23.86,primary,0.0247,11.3838792,106.1280274
Tây Ninh,phường Tân Ninh,25459.0,phường,11.3153,106.103,8936.0,21.35,residential,0.0214,11.3153493,106.1031862
Tây Ninh,phường An Tịnh,25732.0,phường,11.0572,106.407,61212.0,78.44,residential,0.2188,11.0559885,106.4054454
Tây Ninh,xã Nhựt Tảo,28087.0,xã,10.5677,106.477,30168.0,36.45,residential,0.0221,10.5676834,106.4768013
Tây Ninh,xã Bến Cầu,25681.0,xã,11.1097,106.195,49228.0,112.02,residential,0.2927,11.1115296,106.1968987
Tây Ninh,phường Hòa Thành,25645.0,phường,11.2635,106.113,47167.0,97.29,residential,0.0843,11.2640534,106.1124796
Tây Ninh,xã Phước Chỉ,25729.0,xã,11.0172,106.231,31461.0,82.84,residential,0.0119,11.0171394,106.2310882
Tây Ninh,phường Trảng Bàng,25708.0,phường,11.0323,106.325,53532.0,36.97,residential,0.0708,11.0321573,106.3243786
Tây Ninh,xã Hưng Thuận,25711.0,xã,11.1551,106.387,26546.0,102.72,residential,0.1488,11.1556746,106.3857885
Tây Ninh,phường Long Hoa,25630.0,phường,11.26,106.164,106017.0,55.99,secondary,0.2629,11.2596799,106.1616531
Tây Ninh,xã Long Thuận,25702.0,xã,11.1271,106.1,24518.0,65.61,tertiary,0.0683,11.1270681,106.1006141
Tây Ninh,xã Long Chữ,25684.0,xã,11.2062,106.115,17746.0,92.0,residential,0.2357,11.2045784,106.1163707
Tây Ninh,xã Thạnh Bình,25498.0,xã,11.5357,106.059,30764.0,174.92,residential,0.2736,11.5366944,106.0612553
Tây Ninh,xã Truông Mít,25666.0,xã,11.2046,106.294,40174.0,74.43,residential,0.0984,11.2038,106.2943812
Tây Ninh,phường Gia Lộc,25672.0,phường,11.0977,106.341,37354.0,50.26,living_street,0.0925,11.0980999,106.3417312
Tây Ninh,xã Châu Thành,25585.0,xã,11.3359,106.048,39104.0,47.71,residential,0.1122,11.3366168,106.0487133
Tây Ninh,xã Lộc Ninh,25579.0,xã,11.2917,106.319,32213.0,67.4,unclassified,0.1313,11.2926313,106.31827
Tây Ninh,xã Tân Phú,25549.0,xã,11.4746,106.162,3136.0,38.6,residential,0.0187,11.474476,106.1618859
Tây Ninh,xã Trà Vong,25510.0,xã,11.4432,106.057,24316.0,88.67,residential,0.1386,11.4442347,106.0576987
Tây Ninh,xã Cầu Khởi,25573.0,xã,11.3067,106.241,25431.0,90.51,residential,0.1945,11.3058784,106.2425472
Tây Ninh,xã Tân Châu,25516.0,xã,11.5522,106.149,24072.0,54.77,residential,0.0523,11.5517315,106.1489528
Tây Ninh,phường Gò Dầu,25654.0,phường,11.0751,106.298,6634.0,43.09,residential,0.0098,11.0750266,106.2980492
Tây Ninh,xã Thạnh Đức,25657.0,xã,11.1967,106.203,44539.0,99.06,residential,0.1589,11.1964259,106.2044048
Tây Ninh,xã Tân Biên,25486.0,xã,11.5694,105.925,36771.0,244.71,residential,0.6612,11.5708531,105.9307767
Tây Ninh,phường Ninh Thạnh,25567.0,phường,11.3275,106.157,52249.0,52.66,residential,0.1083,11.3265328,106.1568746
Cần Thơ,phường Bình Thủy,31168.0,phường,10.0712,105.752,62483.0,15.17,tertiary,0.0558,10.0709487,105.7524358
Cần Thơ,phường Tân An,31147.0,phường,10.0258,105.76,85997.0,8.06,residential,0.0288,10.0258272,105.7602577
Cần Thơ,phường Hưng Phú,31201.0,phường,9.994,105.803,58543.0,40.93,residential,0.051,9.9942827,105.8033619
Cần Thơ,phường Cái Răng,31186.0,phường,9.9874,105.761,71106.0,26.88,residential,0.0394,9.9870464,105.7609734
Cần Thơ,phường Thới An Đông,31174.0,phường,10.0815,105.701,39401.0,25.04,tertiary,0.0224,10.0816858,105.7009207
Cần Thơ,phường Ninh Kiều,31135.0,phường,10.0331,105.777,119547.0,5.42,residential,0.0076,10.0330971,105.7770681
Cần Thơ,phường Cái Khế,31120.0,phường,10.0517,105.781,57688.0,10.04,residential,0.0521,10.0521331,105.780818
Cần Thơ,phường Phước Thới,31162.0,phường,10.1078,105.686,46788.0,53.11,residential,0.0398,10.1080359,105.6862697
Cần Thơ,phường Thuận Hưng,31228.0,phường,10.2263,105.562,56878.0,31.13,residential,0.0384,10.2264694,105.5623017
Cần Thơ,phường Trung Nhứt,31217.0,phường,10.2336,105.51,37469.0,30.84,residential,0.3296,10.2314455,105.5120432
Cần Thơ,phường Long Tuyền,31183.0,phường,10.0432,105.725,45292.0,28.48,tertiary,0.2555,10.0423206,105.7228729
Cần Thơ,phường Ô Môn,31153.0,phường,10.1245,105.625,73412.0,54.69,residential,0.0355,10.1244466,105.624685
Cần Thơ,phường Thốt Nốt,31207.0,phường,10.2917,105.504,61387.0,23.61,residential,0.0016,10.2916999,105.5040141
Cần Thơ,phường Thới Long,31157.0,phường,10.1701,105.583,52979.0,54.1,residential,0.0622,10.1703719,105.5825104
Tây Ninh,xã Hảo Đước,25588.0,xã,11.3693,105.993,32503.0,93.75,residential,0.2485,11.3689446,105.9907895
Cần Thơ,phường An Bình,31150.0,phường,10.2009,105.7,5015.0,18.39,unclassified,0.2995,10.1985199,105.6987297
Tây Ninh,xã Hòa Hội,25606.0,xã,11.3252,105.923,36174.0,136.27,residential,0.1027,11.3242816,105.9228855
Tây Ninh,xã Tân Hòa,25531.0,xã,11.5893,106.373,50989.0,58.6,unclassified,0.1968,11.5891397,106.3712344
Tây Ninh,xã Ninh Điền,25621.0,xã,11.2357,105.992,2347.0,152.23,residential,0.2128,11.2337846,105.9919216
Tây Ninh,xã Phước Vinh,25591.0,xã,11.4551,105.929,23314.0,165.08,residential,0.5571,11.4591427,105.9319742
Tây Ninh,xã Phước Thạnh,25663.0,xã,11.139,106.267,44113.0,70.89,residential,0.0586,11.1394321,106.2673034
Tây Ninh,xã Tân Đông,25522.0,xã,11.6962,106.213,51413.0,50.4,tertiary,0.3496,11.6953489,106.2160322
Tây Ninh,xã Tân Hội,25525.0,xã,11.6371,106.165,4945.0,146.28,residential,0.3657,11.6393063,106.1674467
Tây Ninh,xã Dương Minh Châu,25552.0,xã,11.4016,106.262,35878.0,177.15,secondary,2.222,11.3991937,106.2421269
Cần Thơ,phường Ngã Bảy,31340.0,phường,9.8018,105.82,37861.0,25.17,unclassified,0.1209,9.801917,105.818917
Tây Ninh,xã Tân Lập,25489.0,xã,11.6778,106.04,1681.0,257.61,residential,1.8457,11.6611926,106.0408262
Cần Thơ,xã Tân Lộc,31213.0,xã,10.2538,105.571,35621.0,33.4,tertiary,0.1185,10.2542413,105.5719717
Cần Thơ,phường Phong Điền,31299.0,phường,10.0279,105.669,51949.0,45.58,residential,0.1137,10.0279176,105.6700244
Cần Thơ,phường Long Mỹ,31471.0,phường,9.6862,105.609,35865.0,51.4,residential,0.0889,9.6855646,105.6085129
Cần Thơ,phường Vị Tân,31333.0,phường,9.7915,105.454,36079.0,37.07,residential,0.2491,9.7929303,105.4557289
Cần Thơ,xã Cờ Đỏ,31261.0,xã,10.0678,105.416,,446.26,secondary,0.1739,10.0685086,105.414603
Cần Thơ,phường Đại Thành,31411.0,phường,9.8448,105.82,34594.0,53.0,residential,0.0931,9.8442996,105.8206726
Cần Thơ,xã Trung Hưng,31255.0,xã,10.1766,105.499,55012.0,61.07,residential,0.6018,10.1715943,105.5010823
Cần Thơ,xã Đông Thuận,31282.0,xã,10.0238,105.469,24586.0,60.89,residential,0.1272,10.0249181,105.46875
Cần Thơ,xã Thới Hưng,31264.0,xã,10.124,105.519,19044.0,69.92,residential,0.5566,10.1189916,105.5192486
Cần Thơ,phường Long Phú 1,31480.0,phường,9.6522,105.639,30365.0,57.67,secondary,0.3448,9.6527584,105.6359442
Cần Thơ,phường Vị Thanh,31321.0,phường,9.7638,105.47,32766.0,22.11,tertiary,0.2124,9.7644387,105.4681967
Cần Thơ,phường Long Bình,31473.0,phường,9.7287,105.587,26378.0,40.2,residential,0.5365,9.7242351,105.5888513
Cần Thơ,xã Thạnh Phú,31249.0,xã,10.1295,105.405,25699.0,99.07,residential,0.1638,10.1281711,105.4056413
Cần Thơ,xã Châu Thành,31366.0,xã,9.9622,105.841,39104.0,47.71,trunk,0.1007,9.9612963,105.8410837
Cần Thơ,xã Thạnh Xuân,31360.0,xã,9.9338,105.696,41039.0,43.95,residential,0.5374,9.933147,105.6912027
Cần Thơ,xã Đông Phước,31369.0,xã,9.9341,105.763,40105.0,40.0,residential,0.2564,9.9360821,105.7641867
Cần Thơ,xã Vĩnh Trinh,31237.0,xã,10.2688,105.464,27026.0,51.01,residential,0.0577,10.2689964,105.464481
Cần Thơ,xã Thới Lai,31258.0,xã,10.0411,105.551,36371.0,50.78,secondary,0.2115,10.0417586,105.549212
Cần Thơ,xã Đông Hiệp,31273.0,xã,10.0745,105.503,22762.0,46.25,residential,0.285,10.0740142,105.500479
Cần Thơ,xã Nhơn Ái,31315.0,xã,9.9774,105.682,40707.0,38.16,residential,0.066,9.9774109,105.6814056
Cần Thơ,xã Thạnh An,31231.0,xã,10.1854,105.29,30682.0,85.97,residential,0.7424,10.1899497,105.2949018
Cần Thơ,xã Thạnh Quới,31246.0,xã,10.2075,105.348,3911.0,103.86,residential,0.4505,10.2099545,105.351232
Cần Thơ,xã Trường Thành,31288.0,xã,10.0423,105.61,37802.0,59.09,residential,0.1407,10.0430933,105.6090116
Cần Thơ,xã Trường Long,31309.0,xã,9.9801,105.618,24064.0,31.01,residential,0.33,9.9778455,105.6199381
Cần Thơ,xã Vĩnh Thạnh,31232.0,xã,10.2179,105.43,30522.0,65.9,residential,0.5921,10.2216915,105.4337525
Cần Thơ,xã Hỏa Lựu,31338.0,xã,9.7173,105.401,,597.46,residential,0.109,9.718282,105.4009794
Cần Thơ,xã Trường Xuân,31294.0,xã,9.9792,105.525,36405.0,67.94,residential,0.3016,9.9771876,105.5231743
Cần Thơ,phường Ngã Năm,31732.0,phường,9.5861,105.612,58588.0,95.3,residential,0.0539,9.586577,105.6119102
Cần Thơ,xã Phú Hữu,31378.0,xã,9.9009,105.852,41254.0,60.54,residential,0.1365,9.9012072,105.8531909
Cần Thơ,xã Trường Long Tây,31348.0,xã,9.9434,105.572,25313.0,50.59,residential,0.6529,9.9396343,105.5765183
Cần Thơ,xã Tân Hòa,31342.0,xã,9.9186,105.617,50989.0,58.6,residential,0.2152,9.9184539,105.6150672
Cần Thơ,xã Thạnh Hòa,31408.0,xã,9.8769,105.728,63248.0,81.36,residential,0.3226,9.8782723,105.7254383
Cần Thơ,xã Hòa An,31393.0,xã,9.7809,105.635,32937.0,61.62,residential,0.134,9.7802472,105.633985
Cần Thơ,phường Sóc Trăng,31507.0,phường,9.6272,105.991,61253.0,41.67,residential,0.3524,9.6240379,105.9912819
Cần Thơ,phường Vĩnh Châu,31783.0,phường,9.348,106.034,68437.0,98.26,secondary,0.1082,9.3489341,106.033721
Cần Thơ,xã Phương Bình,31426.0,xã,9.7156,105.688,33937.0,85.87,residential,0.4092,9.7187645,105.6861095
Cần Thơ,phường Khánh Hòa,31789.0,phường,9.4099,106.026,37634.0,130.48,residential,0.2594,9.4085285,106.0241074
Cần Thơ,xã Xà Phiên,31495.0,xã,9.6319,105.527,46156.0,100.48,residential,0.1109,9.6309666,105.5266448
Cần Thơ,phường Phú Lợi,31510.0,phường,9.5917,105.985,95516.0,26.79,residential,0.0094,9.5916405,105.9849399
Cần Thơ,xã Vĩnh Viễn,31489.0,xã,9.6749,105.432,24432.0,68.86,secondary,0.6522,9.6709057,105.4276908
Cần Thơ,phường Mỹ Quới,31753.0,phường,9.4866,105.58,3024.0,83.91,residential,0.7392,9.4916357,105.584358
Cần Thơ,xã Lương Tâm,31492.0,xã,9.628,105.428,2402.0,60.53,unclassified,0.1411,9.6281896,105.4292566
Cần Thơ,xã Phụng Hiệp,31420.0,xã,9.8055,105.684,33408.0,66.78,residential,0.1545,9.8041561,105.6843621
Cần Thơ,phường Vĩnh Phước,31804.0,phường,9.3201,105.912,51897.0,103.15,secondary,0.2746,9.3214438,105.9140772
Cần Thơ,xã Hiệp Hưng,31396.0,xã,9.7677,105.741,33514.0,69.25,residential,0.077,9.7677824,105.7416891
Cần Thơ,xã Tân Bình,31399.0,xã,9.8643,105.646,38032.0,61.85,trunk,0.4092,9.8636445,105.6496276
Cần Thơ,xã Tân Phước Hưng,31432.0,xã,9.7464,105.795,25745.0,57.77,tertiary,0.0821,9.7457198,105.7947087
Cần Thơ,xã Vĩnh Tường,31459.0,xã,9.8125,105.577,31676.0,67.01,secondary,0.0284,9.8123078,105.5771691
Cần Thơ,xã Hồ Đắc Kiện,31570.0,xã,9.7071,105.857,31322.0,72.61,residential,0.241,9.7072614,105.859165
Cần Thơ,xã Vị Thủy,31441.0,xã,9.7602,105.536,32394.0,49.84,residential,0.1057,9.761122,105.535763
Cần Thơ,xã An Thạnh,31615.0,xã,9.6846,106.148,37711.0,94.92,residential,0.153,9.684024,106.1467475
Cần Thơ,xã Vĩnh Hải,31795.0,xã,9.3734,106.134,2782.0,83.75,residential,0.6399,9.3773786,106.1298283
Cần Thơ,xã Thới An Hội,31540.0,xã,9.8255,105.979,31726.0,60.32,residential,0.0138,9.8256231,105.9789801
Cần Thơ,xã Vĩnh Thuận Đông,31453.0,xã,9.7171,105.503,39808.0,72.2,unclassified,0.376,9.7138193,105.5038438
Cần Thơ,xã Vị Thanh 1,31465.0,xã,9.8674,105.559,42766.0,71.12,residential,0.244,9.8658703,105.5605781
Cần Thơ,xã Phong Nẫm,31537.0,xã,9.8964,105.953,6416.0,17.3,residential,0.2474,9.8974324,105.9549755
Cần Thơ,xã Cù Lao Dung,31633.0,xã,9.5751,106.225,44937.0,150.13,residential,0.0769,9.5756411,106.2254326
Cần Thơ,xã Tân Long,31741.0,xã,9.5225,105.669,35492.0,102.12,residential,0.1547,9.5214851,105.6699556
Cần Thơ,xã Đại Hải,31561.0,xã,9.7986,105.881,43579.0,70.52,residential,0.3039,9.7962571,105.8824172
Cần Thơ,phường Mỹ Xuyên,31684.0,phường,9.5474,105.918,51769.0,48.34,tertiary,0.4252,9.5486544,105.9216195
Cần Thơ,xã Kế Sách,31528.0,xã,9.7706,105.944,43332.0,61.58,secondary,0.7182,9.7770673,105.9441988
Cần Thơ,xã Đại Ngãi,31645.0,xã,9.7003,106.08,24532.0,37.67,residential,0.2622,9.7013896,106.0820961
Cần Thơ,xã Trường Khánh,31654.0,xã,9.688,106.029,34621.0,58.33,unclassified,0.1114,9.6871048,106.0294536
Cần Thơ,xã Long Phú,31639.0,xã,9.5956,106.123,39763.0,76.77,residential,0.2413,9.5965478,106.1249568
Cần Thơ,xã Hòa Tú,31717.0,xã,9.4164,105.888,24499.0,67.15,residential,0.0107,9.4164205,105.8879055
Cần Thơ,xã Mỹ Tú,31567.0,xã,9.5996,105.792,38049.0,86.63,residential,0.101,9.5987596,105.7923497
Cần Thơ,xã Mỹ Hương,31591.0,xã,9.5898,105.861,51412.0,104.74,residential,0.5559,9.5868836,105.8569284
Cần Thơ,xã Mỹ Phước,31603.0,xã,9.5879,105.721,23539.0,97.36,residential,0.4532,9.5847958,105.7236516
Cần Thơ,xã Long Hưng,31579.0,xã,9.6884,105.798,33579.0,79.71,residential,0.4445,9.6902259,105.8015643
Cần Thơ,xã Tân Thạnh,31666.0,xã,9.623,106.064,35806.0,70.8,residential,0.0941,9.6228879,106.0648407
Cần Thơ,xã Thạnh Thới An,31699.0,xã,9.4826,106.007,29019.0,87.15,secondary,0.0319,9.4825242,106.0067225
Cần Thơ,xã Lâm Tân,31759.0,xã,9.5069,105.773,32006.0,90.83,residential,0.7668,9.5101731,105.7790836
Cần Thơ,xã Gia Hòa,31726.0,xã,9.4317,105.8,40135.0,77.06,tertiary,0.0585,9.4317677,105.7994771
Cần Thơ,xã Nhu Gia,31708.0,xã,9.4704,105.855,3839.0,75.59,secondary,0.1495,9.4691925,105.8544038
An Giang,phường Vĩnh Tế,30325.0,phường,10.66,105.069,40222.0,64.25,trunk,0.2455,10.658059,105.0679389
Cần Thơ,xã Ngọc Tố,31723.0,xã,9.4766,105.939,47.0,112.53,residential,0.1097,9.4760915,105.939847
Cần Thơ,xã Tài Văn,31687.0,xã,9.5426,106.049,3449.0,68.07,residential,0.2261,9.5440588,106.0504213
Cần Thơ,xã Vĩnh Lợi,31777.0,xã,9.4381,105.643,17236.0,31.98,tertiary,0.3244,9.4371405,105.6402399
Cần Thơ,xã Liêu Tú,31675.0,xã,9.4814,106.1,3137.0,83.15,tertiary,0.4905,9.4788445,106.1036047
Cần Thơ,xã An Ninh,31594.0,xã,9.631,105.911,40.0,68.81,residential,0.399,9.6279831,105.912955
Cần Thơ,xã Trần Đề,31673.0,xã,9.514,106.176,52771.0,93.92,residential,0.3076,9.5148056,106.1786512
Cần Thơ,xã Lịch Hội Thượng,31679.0,xã,9.4652,106.148,27913.0,48.99,tertiary,0.0801,9.4655118,106.1473489
Cần Thơ,xã Lai Hòa,31810.0,xã,9.298,105.844,29426.0,55.37,unclassified,0.8103,9.2966967,105.8368174
Cần Thơ,xã Thuận Hòa,31582.0,xã,9.6857,105.928,29846.0,45.86,residential,0.4529,9.6883116,105.9311349
Cần Thơ,xã Phú Tâm,31569.0,xã,9.7139,105.944,33318.0,48.88,tertiary,0.7543,9.7085521,105.9398076
Cần Thơ,xã Nhơn Mỹ,31552.0,xã,9.7621,106.025,42213.0,79.73,residential,0.021,9.7622871,106.0249703
An Giang,xã Tân An,30388.0,xã,10.8032,105.184,41922.0,40.61,residential,0.7449,10.799376,105.1895143
Cần Thơ,xã An Lạc Thôn,31531.0,xã,9.8738,105.912,56248.0,84.99,residential,0.2075,9.8723659,105.9108007
An Giang,xã An Cư,30526.0,xã,10.559,105.012,39956.0,94.3,residential,0.5765,10.5540292,105.0104946
An Giang,phường Tịnh Biên,30520.0,phường,10.5841,104.951,34865.0,75.57,secondary,0.1078,10.5847503,104.9517208
An Giang,phường Long Xuyên,30307.0,phường,10.3661,105.423,154858.0,29.98,residential,0.0748,10.3666327,105.4234125
An Giang,phường Tân Châu,30376.0,phường,10.7737,105.248,33506.0,17.39,residential,0.7957,10.7769325,105.2416021
An Giang,phường Long Phú,30377.0,phường,10.7838,105.222,46826.0,19.21,tertiary,0.1052,10.782941,105.2215993
An Giang,xã Mỹ Hòa Hưng,30313.0,xã,10.4186,105.436,26727.0,19.65,residential,0.256,10.4170061,105.4376665
An Giang,phường Chi Lăng,30505.0,phường,10.5181,105.051,28401.0,51.17,residential,0.7904,10.5197417,105.057929
An Giang,xã Khánh Bình,30341.0,xã,10.9383,105.088,39823.0,104.5,residential,0.2172,10.9402441,105.0877802
An Giang,xã An Phú,30337.0,xã,10.8084,105.077,49051.0,34.7,residential,0.2726,10.8105168,105.0782456
An Giang,xã Núi Cấm,30538.0,xã,10.4668,105.04,25184.0,84.18,residential,0.4826,10.4625692,105.0410007
An Giang,xã Châu Phú,30463.0,xã,10.5108,105.198,60137.0,80.11,unclassified,2.0606,10.5256085,105.2091948
Cần Thơ,xã Phú Lộc,31756.0,xã,9.4352,105.711,50929.0,80.15,residential,0.613,9.4330752,105.7059025
An Giang,phường Châu Đốc,30316.0,phường,10.6837,105.117,97438.0,41.32,residential,0.0393,10.6837447,105.1173516
An Giang,xã Châu Phong,30403.0,xã,10.74,105.172,56322.0,49.28,tertiary,0.1247,10.7411051,105.1722005
An Giang,phường Bình Đức,30292.0,phường,10.3966,105.399,72822.0,28.23,residential,0.0478,10.3964115,105.3993873
An Giang,xã Vĩnh Xương,30385.0,xã,10.8737,105.174,41369.0,50.21,residential,0.3718,10.8770371,105.1742859
An Giang,phường Mỹ Thới,30301.0,phường,10.3305,105.451,6045.0,37.09,trunk,0.0461,10.3308241,105.4507402
An Giang,phường Thới Sơn,30502.0,phường,10.6298,105.018,33045.0,49.36,unclassified,0.2851,10.6272455,105.018271
An Giang,xã Vĩnh An,30604.0,xã,10.4168,105.168,33036.0,93.41,tertiary,0.3264,10.4177987,105.1652341
An Giang,xã Vĩnh Hậu,30367.0,xã,10.7753,105.126,17948.0,105.94,residential,0.1615,10.776296,105.1270602
