province,ward,code,type,lat,lon,population,area_km2
Bắc Ninh,xã Tiên Du,09319,xã,21.1529,106.022,44812,20.97
Hưng Yên,xã Châu Ninh,12247,xã,20.8179,105.924,36218,22.22
Hưng Yên,xã Yên Mỹ,12073,xã,20.8726,106.051,75876,33.12
Hưng Yên,xã Bình Nguyên,13096,xã,20.4546,106.425,46425,30.60
Hưng Yên,xã Chí Minh,12271,xã,20.7773,105.989,35259,20.73
Hưng Yên,xã Đại Đồng,11995,xã,20.9885,106.093,63131,77.87
Hưng Yên,xã Đông Quan,12793,xã,20.5108,106.417,25167,23.62
Hưng Yên,xã Diên Hà,12619,xã,20.6395,106.255,40167,27.30
Hưng Yên,xã Bình Định,13186,xã,20.3158,106.459,22133,24.47
Hưng Yên,xã Đồng Châu,13003,xã,20.4047,106.573,30501,30.67
Hưng Yên,xã Hưng Hà,12586,xã,20.5823,106.233,54891,38.93
Hưng Yên,xã Lạc Đạo,11992,xã,20.9812,106.036,42213,22.22
Hưng Yên,xã Đông Hưng,12688,xã,20.5607,106.361,22281,81.62
Hưng Yên,xã Đoàn Đào,12406,xã,20.7256,106.148,22781,22.39
Hưng Yên,xã Đông Thái Ninh,12943,xã,20.4897,106.597,2713,31.08
Hưng Yên,xã Đông Thụy Anh,12862,xã,20.6077,106.603,38299,34.90
Hưng Yên,xã Hồng Vũ,13159,xã,20.3598,106.384,23172,18.77
Hưng Yên,phường Đường Hào,12133,phường,20.8935,106.101,39028,25.62
Hưng Yên,xã Đức Hợp,12313,xã,20.7311,105.985,29424,22.37
Hưng Yên,xã Long Hưng,12613,xã,20.6149,106.148,33579,79.71
Hưng Yên,xã Lê Lợi,13120,xã,20.4313,106.457,911,288.36
Hưng Yên,xã Lê Quý Đôn,12676,xã,20.5548,106.186,23534,21.72
Hưng Yên,xã Hưng Phú,13066,xã,20.3036,106.574,25802,45.08
Hưng Yên,xã Kiến Xương,13075,xã,20.3825,106.437,4795,36.73
Hưng Yên,xã Khoái Châu,12205,xã,20.8167,105.971,48795,29.35
Hưng Yên,xã Nam Tiền Hải,13063,xã,20.3274,106.504,30698,22.62
Hưng Yên,xã Nam Thái Ninh,12961,xã,20.4681,106.507,19959,26.40
Hưng Yên,xã Nam Cường,13057,xã,20.3532,106.576,10793,149.65
Hưng Yên,xã Nam Thụy Anh,12904,xã,20.5525,106.46,2226,17.40
Hưng Yên,phường Mỹ Hào,12103,phường,20.9500,106.075,57676,28.36
Hưng Yên,xã Nghĩa Trụ,12031,xã,20.9504,105.978,46561,22.80
Hưng Yên,xã Nam Đông Hưng,12775,xã,20.5120,106.368,25296,16.25
Hưng Yên,xã Mễ Sở,12049,xã,20.8927,105.924,30138,17.51
Hưng Yên,xã Nghĩa Dân,12286,xã,20.7888,106.034,34669,23.29
Hưng Yên,xã Minh Thọ,12511,xã,20.6969,106.337,24659,22.11
Hưng Yên,xã Nam Tiên Hưng,12763,xã,20.5212,106.303,30738,23.94
Hưng Yên,xã Như Quỳnh,12004,xã,20.9696,105.997,77703,27.32
Hưng Yên,xã Nguyễn Du,12532,xã,20.6449,106.298,22374,16.75
Hưng Yên,xã Đông Tiên Hưng,12736,xã,20.5499,106.319,23495,16.32
Hưng Yên,xã Hồng Minh,12685,xã,20.5342,106.216,24579,23.32
Hưng Yên,xã Hoàng Hoa Thám,12337,xã,20.7009,106.108,46868,31.85
Hưng Yên,phường Hồng Châu,11980,phường,20.6236,106.063,18714,15.41
Hưng Yên,xã Hiệp Cường,12322,xã,20.7259,106.037,32364,28.37
Hưng Yên,xã Lương Bằng,12280,xã,20.7517,106.068,3942,29.08
Hưng Yên,xã Đông Tiền Hải,12988,xã,20.4437,106.563,37027,38.64
Hưng Yên,xã Hoàn Long,12070,xã,20.9115,106.005,32997,19.60
Hưng Yên,xã Hồng Quang,12196,xã,20.7555,106.119,3159,25.53
Hưng Yên,xã Ngự Thiên,12595,xã,20.6341,106.18,,224.21
Hưng Yên,phường Phố Hiến,11953,phường,20.6634,106.068,68982,21.50
Hưng Yên,xã Tân Hưng,11977,xã,20.6384,106.097,35222,92.41
Hưng Yên,xã Tân Tiến,12583,xã,20.5968,106.427,33994,207.20
Hưng Yên,xã Thư Trì,13222,xã,20.4861,106.263,27178,20.97
Hưng Yên,phường Sơn Nam,11983,phường,20.6914,106.043,30471,23.62
Hưng Yên,xã Quỳnh An,12577,xã,20.6125,106.358,3557,26.00
Hưng Yên,xã Quỳnh Phụ,12472,xã,20.6507,106.337,5182,31.98
Hưng Yên,xã Tây Thái Ninh,12919,xã,20.5160,106.453,17388,16.56
Hưng Yên,xã Nguyễn Trãi,12184,xã,20.7910,106.11,31648,30.68
Hưng Yên,xã Phụ Dực,12523,xã,20.6396,106.426,42522,33.16
Hưng Yên,xã Quang Lịch,13132,xã,20.4136,106.415,18832,14.92
Hưng Yên,xã Ngọc Lâm,12517,xã,20.6666,106.263,24482,19.82
Hưng Yên,xã Tân Thuận,13246,xã,20.4255,106.226,35473,169.80
Hưng Yên,xã Nguyễn Văn Linh,12064,xã,20.9203,106.042,47867,20.90
Hưng Yên,xã Phạm Ngũ Lão,12148,xã,20.8685,106.112,37053,29.32
Hưng Yên,xã Tây Tiền Hải,13039,xã,20.3614,106.482,25235,17.56
Hưng Yên,xã Phụng Công,12025,xã,20.9583,105.93,31524,14.62
Hưng Yên,xã Quang Hưng,12391,xã,20.7459,106.187,20701,15.89
Hưng Yên,xã Tây Thụy Anh,12850,xã,20.5862,106.47,16565,16.68
Hưng Yên,xã Thái Ninh,12922,xã,20.5261,106.55,31269,27.57
Hưng Yên,xã Tiên Hoa,12361,xã,20.6815,106.169,26152,21.65
Hưng Yên,xã Tiền Hải,12970,xã,20.4184,106.5,42707,32.99
Hưng Yên,phường Thượng Hồng,12127,phường,20.9348,106.128,37153,25.41
Hưng Yên,xã Văn Giang,12019,xã,20.9276,105.927,40599,22.96
Hưng Yên,xã Thư Vũ,13264,xã,20.3920,106.349,3554,24.99
Hưng Yên,xã Tiên Lữ,12364,xã,20.6768,106.136,3271,31.80
Hưng Yên,phường Trần Hưng Đạo,12452,phường,20.4485,106.321,45657,9.32
Hưng Yên,xã Triệu Việt Vương,12223,xã,20.8556,105.971,44554,27.15
Hưng Yên,phường Trần Lãm,12454,phường,20.4500,106.374,92136,34.63
Hưng Yên,xã Tiên La,12634,xã,20.6095,106.208,32805,22.54
Hưng Yên,xã Thái Thụy,12826,xã,20.5657,106.556,51837,35.50
Hưng Yên,xã Trà Giang,13093,xã,20.4759,106.455,20801,91.72
Hưng Yên,xã Tiên Tiến,12424,xã,20.6982,106.201,28936,25.80
Hưng Yên,phường Trà Lý,12817,phường,20.4822,106.354,43929,20.94
Hưng Yên,xã Tống Trân,12427,xã,20.6549,106.209,19937,20.73
Hưng Yên,xã Việt Tiến,12238,xã,20.8244,106.018,35161,20.18
Hưng Yên,xã Tiên Hưng,12754,xã,20.5386,106.263,26172,22.41
Hưng Yên,xã Thần Khê,12631,xã,20.6040,106.288,29648,20.39
Hưng Yên,xã Thụy Anh,12865,xã,20.5691,106.501,23489,20.07
Hưng Yên,xã Vạn Xuân,13219,xã,20.4927,106.213,6125,139.49
Hưng Yên,xã Vũ Quý,13141,xã,20.4086,106.382,,150.83
Hưng Yên,xã Việt Yên,12091,xã,20.8816,106.002,,239.84
Hưng Yên,phường Vũ Phúc,12466,phường,20.4127,106.308,41428,23.99
Ninh Bình,xã Giao Hòa,14182,xã,20.2445,106.524,41717,29.62
Ninh Bình,xã Bắc Lý,13579,xã,20.6006,106.112,30984,31.17
Ninh Bình,xã Yên Từ,14728,xã,20.1355,106.04,31917,23.98
Ninh Bình,xã Bình Minh,14623,xã,19.9939,106.065,31090,34.44
Ninh Bình,xã Bình An,13540,xã,20.4982,106.058,38881,37.76
Ninh Bình,xã Bình Giang,13531,xã,20.5050,106.123,24343,24.15
Ninh Bình,xã Bình Lục,13504,xã,20.5476,106.013,35225,23.97
Hưng Yên,phường Thái Bình,13225,phường,20.4817,106.314,67922,28.03
Hưng Yên,xã Vũ Tiên,13279,xã,20.3595,106.289,37469,32.68
Hưng Yên,xã Xuân Trúc,12166,xã,20.8262,106.062,2577,20.04
Hưng Yên,xã Vũ Thư,13192,xã,20.4540,106.26,4392,29.07
Ninh Bình,phường Kim Thanh,13402,phường,20.6160,105.901,26050,13.71
Ninh Bình,xã Cát Thành,14056,xã,20.2529,106.284,39035,23.07
Ninh Bình,xã Cổ Lễ,14026,xã,20.2968,106.274,40163,18.33
Ninh Bình,xã Yên Cường,13870,xã,20.2804,106.107,42810,32.44
Ninh Bình,phường Đông Hoa Lư,14566,phường,20.2236,106.014,34414,25.62
Ninh Bình,xã Chất Bình,14653,xã,20.1262,106.138,17237,18.60
Ninh Bình,phường Châu Sơn,13318,phường,20.5057,105.895,33348,17.45
Ninh Bình,xã Đại Hoàng,14500,xã,20.3167,105.869,23848,23.75
Ninh Bình,xã Bình Mỹ,13501,xã,20.4886,106.005,33253,30.28
Ninh Bình,phường Đông A,13693,phường,20.4617,106.134,31802,22.07
Ninh Bình,Tỉnh Thành Việt Nam,,,,,,
Ninh Bình,phường Duy Tiên,13324,phường,20.6253,105.983,39957,28.93
Ninh Bình,xã Yên Mô,14701,xã,20.1620,106.005,35415,28.60
Ninh Bình,xã Đồng Thịnh,13900,xã,20.2428,106.116,30888,30.45
Ninh Bình,xã Gia Phong,14524,xã,20.3020,105.825,13034,18.53
Ninh Bình,phường Duy Tân,13330,phường,20.6623,105.997,28299,28.86
Ninh Bình,phường Đồng Văn,13348,phường,20.6434,105.931,34484,18.88
Ninh Bình,xã Định Hóa,14677,xã,20.0314,106.089,24438,21.44
Ninh Bình,xã Gia Trấn,14494,xã,20.3550,105.922,20619,18.76
Ninh Bình,xã Giao Bình,14194,xã,20.2336,106.404,26708,21.75
Ninh Bình,phường Yên Thắng,14725,phường,20.1652,105.964,28405,29.95
Ninh Bình,xã Gia Tường,14401,xã,20.3541,105.788,19489,27.09
Ninh Bình,xã Gia Viễn,14464,xã,20.3740,105.85,28921,39.80
Ninh Bình,xã Giao Minh,14161,xã,20.2034,106.518,29261,27.74
Ninh Bình,xã Đồng Thái,14746,xã,20.0977,105.973,24049,47.60
Ninh Bình,xã Quang Hưng,14062,xã,20.2378,106.2,20701,15.89
Ninh Bình,xã Yên Khánh,14560,xã,20.1929,106.053,40134,29.88
Ninh Bình,phường Nguyễn Úy,13396,phường,20.6213,105.828,27676,24.21
Ninh Bình,xã Cúc Phương,14404,xã,20.2978,105.655,8650,132.68
Ninh Bình,xã Gia Hưng,14482,xã,20.3831,105.821,21669,28.37
Ninh Bình,xã Yên Mạc,14743,xã,20.0962,106.019,22524,20.60
Ninh Bình,xã Bình Sơn,13558,xã,20.4261,106.008,32475,28.06
Ninh Bình,xã Giao Thủy,14167,xã,20.2726,106.398,46557,23.52
Ninh Bình,xã Giao Hưng,14179,xã,20.2492,106.431,27985,21.74
Ninh Bình,xã Giao Phúc,14203,xã,20.2304,106.474,29758,19.47
Ninh Bình,xã Giao Ninh,14212,xã,20.2122,106.374,33777,25.81
Ninh Bình,phường Hà Nam,13366,phường,20.5789,105.938,33343,29.98
Ninh Bình,xã Hải Hậu,14215,xã,20.2015,106.283,45227,23.87
Ninh Bình,xã Hải Xuân,14308,xã,20.0976,106.252,44001,31.27
Ninh Bình,phường Liêm Tuyền,13444,phường,20.5366,105.97,27781,21.44
Ninh Bình,xã Hải Tiến,14218,xã,20.1424,106.267,44728,24.19
Ninh Bình,phường Hoa Lư,14329,phường,20.2629,105.956,148406,53.72
Ninh Bình,phường Lê Hồ,13393,phường,20.6281,105.854,32373,22.27
Ninh Bình,xã Kim Sơn,14638,xã,20.1074,106.121,20161,17.60
Ninh Bình,xã Hải Quang,14287,xã,20.1563,106.308,25798,24.68
Ninh Bình,xã Hải Hưng,14248,xã,20.2029,106.329,64918,39.89
Ninh Bình,xã Hiển Khánh,13753,xã,20.4238,106.066,29965,30.24
Ninh Bình,xã Gia Vân,14488,xã,20.3443,105.893,25920,26.94
Ninh Bình,xã Lai Thành,14674,xã,20.0836,106.057,28718,22.07
Ninh Bình,xã Khánh Nhạc,14611,xã,20.1530,106.08,25612,19.58
Ninh Bình,xã Hồng Phong,13927,xã,20.0832,106.174,28215,29.21
Ninh Bình,phường Lý Thường Kiệt,13435,phường,20.5310,105.856,22958,53.66
Ninh Bình,phường Nam Định,13669,phường,20.4413,106.17,188751,19.91
Ninh Bình,xã Liên Minh,13786,xã,20.3280,106.127,29825,31.05
Ninh Bình,phường Hồng Quang,13984,phường,20.3721,106.194,35784,27.53
Ninh Bình,xã Khánh Thiện,14563,xã,20.2268,106.09,25693,24.51
Ninh Bình,xã Khánh Trung,14608,xã,20.1823,106.144,26453,26.42
Ninh Bình,xã Kim Đông,14698,xã,19.9483,106.069,9409,81.82
Ninh Bình,xã Liêm Hà,13456,xã,20.5039,105.952,27732,20.95
Ninh Bình,phường Kim Bảng,13384,phường,20.5916,105.9,23232,15.22
Ninh Bình,xã Khánh Hội,14614,xã,20.1763,106.11,23641,22.89
Ninh Bình,xã Nhân Hà,13609,xã,20.5450,106.139,24535,23.98
Ninh Bình,xã Nghĩa Lâm,13957,xã,20.0194,106.128,30959,28.10
Ninh Bình,xã Nghĩa Hưng,13891,xã,20.2305,106.163,38631,36.31
Ninh Bình,xã Nghĩa Sơn,13918,xã,20.1247,106.178,28669,26.83
Ninh Bình,xã Nho Quan,14428,xã,20.3090,105.735,33204,32.62
Ninh Bình,phường Mỹ Lộc,13708,phường,20.4385,106.093,38068,35.54
Ninh Bình,xã Lý Nhân,13573,xã,20.6001,106.004,32183,18.38
Ninh Bình,xã Nam Đồng,14014,xã,20.2853,106.179,28348,23.42
Ninh Bình,phường Nam Hoa Lư,14359,phường,20.2001,105.939,53514,54.30
Ninh Bình,xã Nam Minh,14011,xã,20.3097,106.198,38121,24.79
Ninh Bình,xã Nam Lý,13627,xã,20.5051,106.161,37887,28.69
Ninh Bình,xã Nam Trực,13966,xã,20.3475,106.195,39822,20.47
Ninh Bình,xã Minh Thái,14071,xã,20.1941,106.233,33330,23.44
Ninh Bình,xã Nam Ninh,14005,xã,20.3043,106.239,37668,25.80
Ninh Bình,xã Nam Xang,13591,xã,20.5881,106.046,34150,22.70
Ninh Bình,xã Quỹ Nhất,13939,xã,20.0390,106.172,32984,32.70
Ninh Bình,phường Phủ Lý,13285,phường,20.5307,105.928,62893,11.84
Ninh Bình,xã Minh Tân,13750,xã,20.4228,106.036,29965,33.09
Ninh Bình,xã Nam Hồng,13987,xã,20.3793,106.257,31823,28.81
Ninh Bình,xã Phú Long,14458,xã,20.2092,105.769,13685,74.79
Ninh Bình,xã Quang Thiện,14647,xã,20.0967,106.106,2686,20.73
Ninh Bình,xã Phong Doanh,13822,xã,20.3601,105.961,37231,34.98
Ninh Bình,xã Thanh Liêm,13495,xã,20.4302,105.931,23609,23.27
Ninh Bình,phường Tây Hoa Lư,14533,phường,20.2711,105.886,46648,84.96
Ninh Bình,xã Thanh Lâm,13489,xã,20.4215,105.893,29550,52.91
Ninh Bình,xã Quỳnh Lưu,14452,xã,20.2405,105.815,18035,26.49
Ninh Bình,xã Phát Diệm,14620,xã,20.0827,106.09,37617,23.10
Ninh Bình,xã Thanh Bình,13483,xã,20.4567,105.968,21685,23.85
Ninh Bình,phường Tam Chúc,13420,phường,20.5558,105.813,18114,46.56
Ninh Bình,phường Tiên Sơn,13363,phường,20.5778,105.974,27062,23.96
Ninh Bình,xã Phú Sơn,14407,xã,20.3636,105.735,22712,41.12
Ninh Bình,xã Tân Minh,13807,xã,20.3851,106.021,34937,44.65
Ninh Bình,xã Tân Thanh,13474,xã,20.4754,105.906,26315,36.35
Ninh Bình,phường Tam Điệp,14362,phường,20.1630,105.86,26845,41.20
Ninh Bình,xã Ninh Cường,14077,xã,20.1848,106.201,32887,22.28
Ninh Bình,xã Ninh Giang,14038,xã,20.3073,106.302,38745,23.69
Ninh Bình,phường Phù Vân,13291,phường,20.5591,105.904,40927,19.34
Ninh Bình,xã Rạng Đông,13894,xã,19.9647,106.14,30956,32.39
Ninh Bình,phường Thiên Trường,13684,phường,20.4598,106.2,31031,20.53
Ninh Bình,phường Thành Nam,13699,phường,20.3999,106.127,30830,16.03
Ninh Bình,phường Trường Thi,13777,phường,20.3676,106.134,69988,31.50
Ninh Bình,xã Vĩnh Trụ,13597,xã,20.5482,106.049,36158,17.59
Ninh Bình,xã Yên Đồng,13879,xã,20.2492,106.067,35898,30.53
Ninh Bình,xã Thanh Sơn,14434,xã,20.2785,105.786,23758,35.69
Ninh Bình,phường Vị Khê,13972,phường,20.4038,106.213,36210,25.27
Ninh Bình,phường Yên Sơn,14371,phường,20.1922,105.879,21196,35.86
Ninh Bình,xã Xuân Hồng,14095,xã,20.3408,106.334,40698,27.61
Ninh Bình,xã Ý Yên,13795,xã,20.3026,105.999,53419,46.73
Ninh Bình,xã Trần Thương,13594,xã,20.5511,106.104,21933,26.32
Quảng Ninh,phường Mông Dương,06760,phường,21.0730,107.327,18953,167.16
Ninh Bình,xã Xuân Hưng,14122,xã,20.2870,106.369,53539,23.17
Ninh Bình,xã Vũ Dương,13834,xã,20.3415,106.037,39429,30.59
Ninh Bình,xã Gia Lâm,14389,xã,20.4102,105.78,20189,37.61
Ninh Bình,xã Vụ Bản,13741,xã,20.3407,106.081,26675,21.56
Ninh Bình,phường Trung Sơn,14365,phường,20.1312,105.913,31539,38.15
Ninh Bình,xã Hải Thịnh,14221,xã,20.0681,106.219,33521,32.92
Ninh Bình,xã Hải Anh,14236,xã,20.2285,106.27,51246,26.13
Ninh Bình,xã Trực Ninh,14053,xã,20.2537,106.226,18453,17.26
Ninh Bình,xã Vạn Thắng,13864,xã,20.2925,106.036,35807,26.22
Ninh Bình,xã Xuân Giang,14104,xã,20.3242,106.384,46053,32.04
Ninh Bình,xã Xuân Trường,14089,xã,20.2647,106.332,71656,33.29
Ninh Bình,xã Hải An,14281,xã,20.1392,106.209,26920,25.19
Quảng Ninh,phường Quang Hanh,06778,phường,20.9995,107.212,5275,62.63
Quảng Ninh,phường Bình Khê,07081,phường,21.1294,106.626,21845,138.74
Quảng Ninh,phường Đông Triều,07093,phường,21.0754,106.52,43712,40.42
Quảng Ninh,phường Cửa Ông,06781,phường,21.0164,107.335,66504,41.07
Quảng Ninh,phường An Sinh,07090,phường,21.1539,106.521,24956,106.42
Quảng Ninh,phường Tuần Châu,06706,phường,20.9773,106.925,14904,62.08
Quảng Ninh,phường Bãi Cháy,06673,phường,20.9617,107.029,42108,25.39
Quảng Ninh,phường Hà Lầm,06676,phường,20.9668,107.123,47747,11.99
Quảng Ninh,phường Hoành Bồ,07030,phường,21.0438,106.991,28534,175.94
Quảng Ninh,xã Hải Hòa,06799,xã,21.1456,107.363,5731,95.87
Quảng Ninh,phường Mạo Khê,07069,phường,21.0650,106.61,72012,46.55
Quảng Ninh,phường Hồng Gai,06685,phường,21.1640,107.305,51333,5.00
Quảng Ninh,phường Móng Cái 2,06709,phường,21.4919,107.949,29189,72.97
Quảng Ninh,phường Móng Cái 1,06712,phường,21.5029,107.995,46588,82.47
Quảng Ninh,phường Hạ Long,06688,phường,21.1640,107.305,52905,6.08
Quảng Ninh,xã Thống Nhất,07060,xã,21.0908,107.1,71665,120.10
Quảng Ninh,xã Quảng La,07054,xã,21.1092,106.885,9183,165.67
Quảng Ninh,xã Vĩnh Thực,06757,xã,21.1640,107.305,5407,49.11
Quảng Ninh,xã Hải Sơn,06724,xã,21.6085,107.818,4567,132.04
Quảng Ninh,phường Móng Cái 3,06736,phường,21.5406,107.898,22565,90.03
Quảng Ninh,phường Cẩm Phả,06793,phường,21.0186,107.288,61506,17.52
Quảng Ninh,phường Uông Bí,06811,phường,21.0249,106.766,59866,49.81
Quảng Ninh,phường Vàng Danh,06820,phường,21.0869,106.81,36864,93.77
Quảng Ninh,phường Cao Xanh,06658,phường,21.0013,107.128,32809,38.89
Quảng Ninh,phường Hoàng Quế,07114,phường,21.0547,106.664,31988,63.83
Quảng Ninh,xã Hải Ninh,06733,xã,21.5366,107.799,19422,289.99
Quảng Ninh,phường Hà Tu,06652,phường,21.1640,107.305,29643,37.60
Quảng Ninh,phường Đông Mai,07135,phường,21.0003,106.855,21649,50.61
Quảng Ninh,phường Việt Hưng,06661,phường,20.9871,106.979,51787,41.39
Quảng Ninh,xã Ba Chẽ,06970,xã,21.2528,107.252,17504,332.68
Quảng Ninh,phường Hà An,07168,phường,20.9256,106.886,21314,100.18
Quảng Ninh,xã Quảng Đức,06931,xã,21.5489,107.71,11682,131.48
Quảng Ninh,xã Lục Hồn,06856,xã,21.5737,107.438,9974,107.13
Quảng Ninh,phường Yên Tử,06832,phường,21.1161,106.756,38932,113.23
Quảng Ninh,đặc khu Cô Tô,07192,,21.1640,107.305,5151,53.68
Quảng Ninh,phường Quảng Yên,07132,phường,20.9334,106.817,31353,20.69
Quảng Ninh,xã Bình Liêu,06838,xã,21.5169,107.387,1622,225.29
Quảng Ninh,phường Phong Cốc,07183,phường,20.8973,106.788,27356,42.17
Quảng Ninh,phường Liên Hòa,07180,phường,20.8605,106.823,32847,71.44
Quảng Ninh,xã Lương Minh,06985,xã,21.2134,107.029,5608,225.28
Quảng Ninh,xã Hoành Mô,06841,xã,21.5592,107.523,9014,137.91
Quảng Ninh,xã Đầm Hà,06895,xã,21.3452,107.601,25947,142.43
Quảng Ninh,xã Quảng Hà,06922,xã,21.4174,107.734,40988,134.37
Quảng Ninh,phường Hiệp Hòa,07147,phường,20.9676,106.81,33381,35.83
Quảng Ninh,xã Điền Xá,06874,xã,21.4476,107.284,6956,240.49
Quảng Ninh,xã Kỳ Thượng,06979,xã,21.2659,107.131,15822,218.82
Quảng Ninh,xã Hải Lạng,06886,xã,21.2643,107.382,9827,131.03
Quảng Ninh,xã Tiên Yên,06862,xã,21.3701,107.382,14241,97.18
Quảng Ninh,đặc khu Vân Đồn,06994,,21.1640,107.305,53904,538.92
Quảng Ninh,xã Đông Ngũ,06877,xã,21.3723,107.466,18063,142.80
Cao Bằng,xã Bảo Lâm,01290,xã,22.8215,105.544,14198,161.82
Quảng Ninh,xã Đường Hoa,06946,xã,21.4933,107.634,17201,220.38
Quảng Ninh,xã Quảng Tân,06913,xã,21.4178,107.545,31185,294.18
Cao Bằng,xã Sơn Lộ,01360,xã,22.7346,105.652,5578,97.38
Quảng Ninh,xã Cái Chiên,06967,xã,21.1640,107.305,752,25.90
Cao Bằng,xã Đoài Dương,01525,xã,22.7565,106.503,12536,114.48
Cao Bằng,xã Đông Khê,01786,xã,22.4133,106.359,9099,125.27
Cao Bằng,xã Đình Phong,01489,xã,22.8904,106.566,10778,113.77
Cao Bằng,xã Bế Văn Đàn,01636,xã,22.6125,106.541,10253,118.31
Cao Bằng,xã Tổng Cọt,01414,xã,22.9418,106.19,6854,100.48
Cao Bằng,xã Tĩnh Túc,01729,xã,22.6881,105.889,585,86.79
Cao Bằng,xã Quảng Uyên,01576,xã,22.7143,106.416,16689,128.05
Cao Bằng,xã Độc Lập,01594,xã,22.7084,106.5,84,102.21
Cao Bằng,xã Bảo Lạc,01321,xã,22.9452,105.633,10889,118.70
Cao Bằng,xã Cần Yên,01366,xã,22.8831,105.926,10375,144.64
Cao Bằng,xã Đàm Thủy,01501,xã,22.8332,106.651,12281,114.63
Cao Bằng,xã Ca Thành,01738,xã,22.7244,105.828,4684,109.85
Cao Bằng,xã Cốc Pàng,01324,xã,23.0393,105.577,10134,170.28
Cao Bằng,xã Cô Ba,01327,xã,22.9993,105.714,8397,134.52
Cao Bằng,xã Canh Tân,01789,xã,22.5100,106.269,4513,132.26
